Title;Category;Image URL;Local Path
A white plate topped with lots of different types of food;wallpapers;https://images.unsplash.com/photo-1732053989556-95d6a5fe31aa?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEwfGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/84712bf6f678cdd04b5f3ab6be36bc73cc08fcaf.jpg
a white chair sitting on top of a sandy beach;wallpapers;https://images.unsplash.com/photo-1641750715453-bfea9c40a460?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDExfGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/61c0a4610a220a9ef2678660ea738cd167a9f1d8.jpg
A snow covered mountain with a dark sky in the background;wallpapers;https://images.unsplash.com/photo-1732287932412-6bd1916b19cd?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEyfGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/d5b516b8082a903f7f6bbff3ad6a2ab936b58d5e.jpg
A very bright green object in the middle of the night sky;wallpapers;https://images.unsplash.com/photo-1732219516085-1de5f41d0e94?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEzfGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/e0549267039e475c13eff9f56b219a5caa24b8b2.jpg
A close up of a wall with a clock on it;wallpapers;https://images.unsplash.com/photo-1732276514159-f5e4d25a17eb?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE0fGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/ec39c8f1e4b238477ef818113ec9c53c9f821391.jpg
A snow covered road lined with trees and bushes;wallpapers;https://images.unsplash.com/photo-1732281152109-6a50af1dfc1f?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE1fGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/4d2371be7d212f567b7077d947364f2a3f338f3d.jpg
white textile in close up photography;wallpapers;https://images.unsplash.com/photo-1582738411706-bfc8e691d1c2?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE3fGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/fa90561840e4731c4169776ed0e8cdeefe026593.jpg
pine tree covered with snow;wallpapers;https://images.unsplash.com/photo-1518972734183-c5b490a7c637?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE4fGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/34383e5388a69c5fcf2e771e35d31eb89eec04ac.jpg
ocean with wave;wallpapers;https://images.unsplash.com/photo-1484503793037-5c9644d6a80a?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE5fGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/e8afe1bb036104cb62b072b2a2d32343980ffdca.jpg
white clouds over the mountain;wallpapers;https://images.unsplash.com/photo-1604238376153-c7dfd9522fa7?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDIwfGJvOGpRS1RhRTBZfHxlbnwwfHx8fHw%3D;full/1adabe4c247fd7f0eb4681094b09b51cb1f04058.jpg
